Date,Brazil,Russia,India,China,South Africa,USA,GFC,COVID
2005-01-11,0.061613711220243395,0.055218688625566115,0.04586985449217264,0.04841198608027461,0.05616051240867001,0.17257409293382664,0,0
2005-01-12,0.06299430014003116,0.0541533925388884,0.042661894114609064,0.04830569858440803,0.05731384010565177,0.17525563031374342,0,0
2005-01-13,0.06591325957043961,0.05402717262340523,0.04582152011871564,0.048185633079817936,0.05788646056822666,0.17037911781079218,0,0
2005-01-14,0.06707689880283219,0.057324036815824986,0.044560019675561516,0.046081534319051404,0.058420572593506664,0.1726516292648249,0,0
2005-01-18,0.05884267203124077,0.05228533778973782,0.045054846161836845,0.04211149951973797,0.055098257165890674,0.1757352230127831,0,0
2005-01-19,0.060637437626964885,0.05115440734700882,0.044546667638694956,0.04066677689073642,0.05321384678686561,0.1718662472154438,0,0
2005-01-20,0.05411908565568113,0.04719110200083809,0.044811572050127826,0.037966287180940694,0.05239958588026533,0.16888240526410703,0,0
2005-01-24,0.05991755911878982,0.05125033448277605,0.042760432146684416,0.04808131387091186,0.05356908712091088,0.1644018507660851,0,0
2005-01-27,0.05826085241504447,0.057576476646791275,0.04631207395319363,0.04219810414599967,0.05702984038060199,0.16870511713648745,0,0
2005-01-28,0.057649448750567045,0.06409447308234084,0.051109727840091754,0.03979285748027778,0.056832869723838664,0.16695401572854968,0,0
2005-01-31,0.06142634558112933,0.07018332180524772,0.054764180330473575,0.035492150471601536,0.05873403127308699,0.1696869535975551,0,0
2005-02-01,0.05943435299686409,0.07175349755385807,0.05467151719461956,0.034923315540019206,0.06179333407397894,0.17238765726153876,0,0
2005-02-02,0.06393112833560144,0.07713551475005936,0.05407307890225964,0.04743571574787031,0.06179853271301372,0.1743413114442754,0,0
2005-02-03,0.06658383133147941,0.07908435024511912,0.05647404217160733,0.04543003133512838,0.06293241364916158,0.1741805760165318,0,0
2005-02-04,0.07504486913989311,0.07897832551611322,0.05642757708331163,0.05068338923268301,0.06265534544282486,0.1795397304000787,0,0
2005-02-09,0.08078417450643949,0.0799678896535011,0.05576798646210278,0.05068338923268301,0.064682622124214,0.17727375290652347,0,0
2005-02-10,0.08179003214799913,0.07896317912625528,0.05534873250449228,0.05068338923268301,0.06427751336387177,0.18099811037862995,0,0
2005-02-11,0.0843046762518983,0.07918532617750557,0.05684229134838749,0.05068338923268301,0.06425306050618956,0.18301928215296615,0,0
2005-02-14,0.08293394868153758,0.07848354344741931,0.05805919598840724,0.05068338923268301,0.06516243725290821,0.1828067106387687,0,0
2005-02-15,0.08370313393684792,0.08101299055370154,0.05781164922490091,0.05068338923268301,0.06433181026045759,0.18481873486843653,0,0
2005-02-16,0.08147446896633337,0.082694239827937,0.056148519512800185,0.052628056749649654,0.06609934753229268,0.18471244911133777,0,0
2005-02-17,0.08844644301126164,0.08456229457708758,0.055654761189474225,0.052086777835514186,0.06761426945547339,0.18120066315342875,0,0
2005-02-18,0.08514289095319805,0.08627383663103899,0.05552204194302045,0.04870919741130897,0.06843950526670273,0.18254927259595988,0,0
2005-02-22,0.08498510936236514,0.08831859926186592,0.055657965678322194,0.05861164910954697,0.06742654082366084,0.174969007247469,0,0
2005-02-24,0.10170995799065147,0.09695204148091302,0.05525206375757828,0.058743524335899966,0.06854886922862014,0.18096239139468695,0,0
2005-02-25,0.10160148314695383,0.10256630332160332,0.055132162466516435,0.059233627789062604,0.06984371543266055,0.18500517054072446,0,0
2005-02-28,0.09878113721081594,0.11017483982692722,0.05898128765441295,0.057966050986505424,0.07178916168479804,0.1817220731995236,0,0
2005-03-01,0.09474784529515018,0.10900351901124367,0.05730480590544569,0.05745626466373788,0.07202752891165337,0.18449987759714037,0,0
2005-03-02,0.09938267952586632,0.10392947840882122,0.05826107878582988,0.05431487867479173,0.07140985357744345,0.18371449554775932,0,0
2005-03-03,0.10399779105772833,0.10318730530578041,0.06087353831914412,0.05567102839057109,0.0730297109922527,0.18463186359878347,0,0
2005-03-04,0.10921444490464077,0.10529770229265856,0.06260289413410304,0.05436605413576456,0.0748340238217044,0.18931540646896933,0,0
2005-03-10,0.10300179476559573,0.1048887497664932,0.06415627010316051,0.054074747665611655,0.07393003825620703,0.18543684752959666,0,0
2005-03-11,0.09815001084748437,0.10417686944316823,0.06271638644746895,0.05480498212795437,0.07360464196106525,0.18207621385739764,0,0
2005-03-14,0.09838668323373373,0.10064271180964018,0.061549685466067525,0.05550569228588975,0.07407117167889277,0.183389539913351,0,0
2005-03-15,0.09334753367650828,0.10123342101410132,0.0600117978597753,0.050710945250129924,0.07395218060765157,0.18080165596694342,0,0
2005-03-16,0.0957043961895746,0.09033306911297695,0.05986305616908165,0.048043916418662486,0.07329984767987624,0.17592165868507093,0,0
2005-03-17,0.09825848569118201,0.09189314726834863,0.05779722902508501,0.04565835262254553,0.07616487541461553,0.17562893725568435,0,0
2005-03-18,0.0933968404236436,0.09141856038613194,0.058620248577540765,0.04249531547703403,0.07403381849471674,0.175773555580917,0,0
2005-03-21,0.09160207482791943,0.08533980925646373,0.057454615759088654,0.04321374021761379,0.07157621002655734,0.17297353571767715,0,0
2005-03-22,0.08378202473226437,0.08890425966970772,0.05421701385968129,0.03846426378194531,0.07157621002655734,0.1688405879170518,0,0
2005-03-23,0.08013332544425378,0.08267404464145972,0.05205425092803333,0.03742697655376573,0.06833379960632824,0.16820940733493694,0,0
2005-03-24,0.08461037808413702,0.09113077897883043,0.051744750713466084,0.038714236225927845,0.06629939886403957,0.16763659679975335,0,0
2005-03-29,0.0761296175768692,0.08900018680547495,0.04974167814274234,0.03612200229895915,0.06673512183203123,0.16601748139345857,0,0
2005-03-30,0.08232254501706016,0.08438053789879185,0.05010325130108924,0.03170319807265337,0.06600538694529318,0.17190806456249907,0,0
2005-03-31,0.08371299528627496,0.08626878783441971,0.05307861919643704,0.03340970286740044,0.06836210330774001,0.17028894915620435,0,0
2005-04-01,0.08532039524288504,0.09197897681087713,0.056075350350771366,0.041741461571165345,0.07093331166591926,0.16595649776233629,0,0
2005-04-04,0.08170128000315563,0.09619977078463349,0.05605879382505681,0.03768679043255074,0.06785282922451513,0.16669004372526347,0,0
2005-04-05,0.07806244206457214,0.09760333624480605,0.0546133023138813,0.0354764041759176,0.06757287288538139,0.1683156930920356,0,0
2005-04-06,0.07467999921109203,0.10609541215851204,0.056111934931785776,0.04002905191553682,0.06727924605100788,0.1695161994304129,0,0
2005-04-07,0.08072500640987712,0.10731217214376954,0.05448912837102214,0.04211937266757995,0.06679038143954935,0.17214285154231956,0,0
2005-04-08,0.0765536556022326,0.1118510403045434,0.05272398909726077,0.04665233753759426,0.06863705355002542,0.16844114513320135,0,0
2005-04-11,0.07670157584363846,0.10269757203370578,0.05053372096966767,0.045166280882422416,0.06749951431233459,0.16788445170052851,0,0
2005-04-12,0.07971914876831748,0.10096583479327698,0.052325297276424806,0.04094233706520539,0.06595128259089383,0.1704723356469361,0,0
2005-04-13,0.07833855984852967,0.10483321300368059,0.05241368776048157,0.046589352354858504,0.06299344952227398,0.16594038065982547,0,0
2005-04-15,0.06443405715638129,0.09628055153054271,0.046550007250156025,0.0404404238902798,0.06406937526029294,0.1521572088314752,0,0
2005-04-18,0.06661341537976057,0.08924252904320257,0.04410498225914862,0.03665540806525264,0.060810598754213546,0.15144892751572725,0,0
2005-04-19,0.0734078851350019,0.0882782088889113,0.0435196289629179,0.037082526335679544,0.061985876260453376,0.15389524231845825,0,0
2005-04-20,0.06843776502376586,0.08964138397612931,0.04642716851098351,0.033990347520745756,0.060643279594167265,0.14888369463230794,0,0
2005-04-22,0.06552866694278445,0.09517991386752972,0.04917314841296354,0.031037917080006916,0.05782561723730076,0.15521510233488894,0,0
2005-04-25,0.07011419442636532,0.09544245129173462,0.05000845183933657,0.028829499110334278,0.058376672974990496,0.15890722560197373,0,0
2005-04-26,0.07083407293454036,0.09450337512054002,0.04899716856706206,0.03027815831325678,0.05862948086583142,0.15492847926861458,0,0
2005-04-28,0.062304005680137275,0.08632432459723222,0.04750761533422686,0.031024139071283457,0.05235607134612211,0.15141059494759335,0,0
2005-04-29,0.06628799084866774,0.08692008259831269,0.04404249472661302,0.02906175697167243,0.05406315037140422,0.15673098116564116,0,0
2005-05-03,0.06502573812200463,0.08641520293638011,0.045706959642400416,0.02906175697167243,0.05636287424665462,0.15953797058672353,0,0
2005-05-04,0.07250064098771275,0.0862990806141356,0.047650482128699226,0.02906175697167243,0.05628008110647065,0.1651001133424344,0,0
2005-05-05,0.07212590970948463,0.08730379114138148,0.04952243769739316,0.02906175697167243,0.058948715811006,0.16317215940424218,0,0
2005-05-06,0.07363469617182417,0.08690493620845474,0.05029231614311995,0.02906175697167243,0.061614462382744206,0.16339082928155185,0,0
2005-05-11,0.06485809518174468,0.08312338754057974,0.05180510192010303,0.02219637205347441,0.06465566621810753,0.1614241071778605,0,0
2005-05-12,0.05911878981519833,0.07603487708704626,0.052117272542043555,0.01820468609759554,0.06563955679099182,0.15659899516399806,0,0
2005-05-13,0.05685067944697553,0.07154144809584634,0.051976275032732513,0.018921142551214826,0.06173095040556126,0.15444888656957495,0,0
