Date,Brazil,Russia,India,China,South Africa,USA,USD/BRL,USD/RUB,USD/INR,USD/CNY,USD/ZAR,BRA_CPI,RUS_CPI,IND_CPI,CHN_CPI,ZAF_CPI,US_CPI
4/1/2008,0.440338836,0.790384062,0.296988288,0.456181996,0.38276501,0.263968519,0.049738478,0.008315792,0.021600848,0.434148741,0.174395326,0.162921983,0.218264499,0.126817496,0.303505992,0.164977105,0.369700193
4/2/2008,0.446147171,0.793388096,0.300293718,0.459866629,0.3886439,0.261989164,0.046432448,0.007307817,0.022926054,0.437234471,0.163273175,0.162921983,0.218264499,0.126817496,0.303505992,0.164977105,0.369700193
4/3/2008,0.454144725,0.784906118,0.302487458,0.479226699,0.389551159,0.262734471,0.044631402,0.007324617,0.023191095,0.436608381,0.160952353,0.162921983,0.218264499,0.126817496,0.303505992,0.164977105,0.369700193
4/7/2008,0.454154587,0.810715566,0.300472101,0.509416285,0.408614761,0.262142059,0.041670779,0.006887828,0.021070766,0.429453066,0.161241529,0.162921983,0.218264499,0.126817496,0.303505992,0.164977105,0.369700193
4/8/2008,0.457744118,0.803551324,0.295946829,0.511959312,0.405744727,0.260574344,0.038660811,0.006904627,0.024648821,0.429318903,0.159832723,0.162921983,0.218264499,0.126817496,0.303505992,0.164977105,0.369700193
4/9/2008,0.447261503,0.816450999,0.301364819,0.472863228,0.416122558,0.258432076,0.037895983,0.004989475,0.02213093,0.42972139,0.164763543,0.162921983,0.218264499,0.126817496,0.303505992,0.164977105,0.369700193
4/10/2008,0.447754571,0.825124831,0.298816983,0.484245831,0.413331659,0.260815665,0.036958453,0.006467838,0.021203287,0.425204597,0.164763543,0.162921983,0.218264499,0.126817496,0.303505992,0.164977105,0.369700193
4/11/2008,0.43846518,0.814825286,0.301822259,0.488408758,0.41152908,0.249639979,0.037550577,0.005426264,0.020275643,0.431689102,0.162976584,0.162921983,0.218264499,0.126817496,0.303505992,0.164977105,0.369700193
4/15/2008,0.438790604,0.815587655,0.311062403,0.459959138,0.414583569,0.251253867,0.034639297,0.005913452,0.021203287,0.425428201,0.171043851,0.162921983,0.218264499,0.126817496,0.303505992,0.164977105,0.369700193
4/16/2008,0.453917914,0.839392731,0.313479923,0.44878911,0.425695371,0.262440007,0.031061877,0.003275918,0.020275643,0.425294039,0.166535672,0.162921983,0.218264499,0.126817496,0.303505992,0.164977105,0.369700193
4/17/2008,0.457862454,0.834333837,0.319809055,0.435235486,0.422649739,0.26249315,0.02871805,0.004300692,0.018552876,0.421716381,0.160307268,0.162921983,0.218264499,0.126817496,0.303505992,0.164977105,0.369700193
4/22/2008,0.466353076,0.842154422,0.327891577,0.420483175,0.422922571,0.266837798,0.029433534,0.002687933,0.022926054,0.423862976,0.149459463,0.162921983,0.218264499,0.126817496,0.303505992,0.164977105,0.369700193
4/23/2008,0.461767548,0.838524338,0.325599567,0.446177193,0.423451292,0.268710431,0.028298628,0.004082298,0.023986218,0.420956129,0.152684887,0.162921983,0.218264499,0.126817496,0.303505992,0.164977105,0.369700193
4/24/2008,0.458099126,0.809953198,0.326214828,0.506150897,0.41292424,0.272444808,0.033726438,0.007408614,0.026636629,0.423192165,0.154012131,0.162921983,0.218264499,0.126817496,0.303505992,0.164977105,0.369700193
4/25/2008,0.464124411,0.823433485,0.337027308,0.501175067,0.410924497,0.274313956,0.031752689,0.008114197,0.026239067,0.433254327,0.1478208,0.162921983,0.218264499,0.126817496,0.303505992,0.164977105,0.369700193
4/29/2008,0.450703114,0.822130895,0.343769552,0.49441597,0.401178974,0.271703857,0.041325373,0.008651783,0.03193745,0.422029426,0.147702164,0.162921983,0.218264499,0.126817496,0.303505992,0.164977105,0.369700193
4/30/2008,0.490562689,0.820076035,0.341335476,0.5278178,0.40424983,0.271189416,0.03056844,0.008836579,0.03670819,0.423639372,0.14177035,0.162921983,0.218264499,0.126817496,0.303505992,0.164977105,0.369700193
5/5/2008,0.513312822,0.829593017,0.346772158,0.541182468,0.414963647,0.277697676,0.028298628,0.009458163,0.042274052,0.423549931,0.14397995,0.170133792,0.226821598,0.131370894,0.29503813,0.172824929,0.39569979
5/6/2008,0.513510049,0.835636426,0.343624015,0.535767711,0.427077631,0.279931855,0.029285503,0.009323767,0.050092764,0.423281606,0.138841517,0.170133792,0.226821598,0.131370894,0.29503813,0.172824929,0.39569979
5/7/2008,0.50190324,0.859946382,0.342724088,0.505387201,0.426415286,0.270937641,0.03599625,0.011222119,0.057911476,0.423862976,0.144736257,0.170133792,0.226821598,0.131370894,0.29503813,0.172824929,0.39569979
5/8/2008,0.50884563,0.901609051,0.335816812,0.520678823,0.431398085,0.273221478,0.039055561,0.01118852,0.068778161,0.430928849,0.147346255,0.170133792,0.226821598,0.131370894,0.29503813,0.172824929,0.39569979
5/12/2008,0.515689407,0.920365331,0.329948592,0.514801518,0.431244244,0.273636602,0.030691799,0.008987775,0.078584681,0.423684093,0.146990346,0.170133792,0.226821598,0.131370894,0.29503813,0.172824929,0.39569979
5/13/2008,0.516547344,0.929670263,0.327063484,0.501665171,0.428424079,0.271714311,0.031111221,0.011020524,0.079909886,0.423728814,0.145477733,0.170133792,0.226821598,0.131370894,0.29503813,0.172824929,0.39569979
5/14/2008,0.511853342,0.963234663,0.333084985,0.520794952,0.435894523,0.274597965,0.03202408,0.012146096,0.086800954,0.429944994,0.150193525,0.170133792,0.226821598,0.131370894,0.29503813,0.172824929,0.39569979
5/15/2008,0.526300219,0.966213453,0.343104087,0.516836727,0.440908707,0.278704777,0.028125925,0.012566085,0.096209913,0.426412057,0.142511827,0.170133792,0.226821598,0.131370894,0.29503813,0.172824929,0.39569979
5/16/2008,0.538873439,1,0.345277798,0.514260239,0.44193977,0.278449517,0.025239317,0.009357366,0.088391201,0.425428201,0.137247342,0.170133792,0.226821598,0.131370894,0.29503813,0.172824929,0.39569979
5/20/2008,0.546269452,0.986999349,0.339809872,0.478620467,0.446899079,0.271561852,0.02765716,0.009088572,0.091041611,0.416931264,0.151409547,0.170133792,0.226821598,0.131370894,0.29503813,0.172824929,0.39569979
5/21/2008,0.534218883,0.994416031,0.340156491,0.49850607,0.445920387,0.261652447,0.029359518,0.00678703,0.097137556,0.410759805,0.156236561,0.170133792,0.226821598,0.131370894,0.29503813,0.172824929,0.39569979
5/23/2008,0.525905765,0.977951905,0.324307089,0.48451155,0.438886244,0.256357326,0.030025659,0.006837429,0.092101776,0.402665355,0.152506933,0.170133792,0.226821598,0.131370894,0.29503813,0.172824929,0.39569979
5/27/2008,0.521369544,0.955434272,0.314318431,0.465285323,0.437391731,0.259350751,0.031752689,0.0079966,0.10058309,0.406421895,0.156696276,0.170133792,0.226821598,0.131370894,0.29503813,0.172824929,0.39569979
5/28/2008,0.54267992,0.958599868,0.320988574,0.481744138,0.432466309,0.26134056,0.027953222,0.007811804,0.094487146,0.403917535,0.153433779,0.170133792,0.226821598,0.131370894,0.29503813,0.172824929,0.39569979
5/29/2008,0.529317792,0.979885594,0.315404485,0.470408774,0.426405852,0.263613942,0.024523833,0.009424564,0.091836735,0.401010688,0.145106995,0.170133792,0.226821598,0.131370894,0.29503813,0.172824929,0.39569979
5/30/2008,0.537157565,0.990412335,0.318056467,0.476689578,0.425386726,0.26326982,0.021760584,0.008937376,0.081765174,0.403067841,0.14733884,0.170133792,0.226821598,0.131370894,0.29503813,0.172824929,0.39569979
6/2/2008,0.530294065,0.986817592,0.308646218,0.481746107,0.423201179,0.257411036,0.021390506,0.009273368,0.08812616,0.398819373,0.154516335,0.176936322,0.233052383,0.135912404,0.290828959,0.186951012,0.42707465
6/3/2008,0.511705422,0.975058945,0.305959254,0.477289905,0.422440253,0.253012809,0.023413599,0.01078533,0.091041611,0.395331157,0.158638945,0.176936322,0.233052383,0.135912404,0.290828959,0.186951012,0.42707465
6/4/2008,0.498501075,0.936698188,0.294001971,0.464202765,0.418437686,0.252473975,0.022451396,0.010650933,0.093692022,0.401681499,0.160841131,0.176936322,0.233052383,0.135912404,0.290828959,0.186951012,0.42707465
6/5/2008,0.523765852,0.935834844,0.300809641,0.460608673,0.423461111,0.261794452,0.021711241,0.008870178,0.099655447,0.405527481,0.164014652,0.176936322,0.233052383,0.135912404,0.290828959,0.186951012,0.42707465
6/6/2008,0.509476757,0.949027349,0.295534518,0.456282378,0.423142839,0.244604038,0.023487615,0.006417439,0.095149748,0.394392022,0.167010218,0.176936322,0.233052383,0.135912404,0.290828959,0.186951012,0.42707465
6/10/2008,0.489645583,0.929528897,0.277297505,0.405630482,0.410101957,0.248086639,0.026028817,0.009273368,0.101113173,0.392960959,0.174914359,0.176936322,0.233052383,0.135912404,0.290828959,0.186951012,0.42707465
6/11/2008,0.479981461,0.9383239,0.28520378,0.39616499,0.402256248,0.239113768,0.025091286,0.0079966,0.096739995,0.392111265,0.177116545,0.176936322,0.233052383,0.135912404,0.290828959,0.186951012,0.42707465
6/17/2008,0.496183658,0.959750993,0.29886505,0.350994772,0.417873152,0.242447395,0.017887102,0.008298992,0.099390406,0.380215554,0.178080465,0.176936322,0.233052383,0.135912404,0.290828959,0.186951012,0.42707465
6/18/2008,0.482890559,0.961563511,0.291532379,0.37980262,0.408838495,0.236730615,0.016974243,0.007879003,0.099257885,0.376101248,0.17713879,0.176936322,0.233052383,0.135912404,0.290828959,0.186951012,0.42707465
6/19/2008,0.477959884,0.96060424,0.282604673,0.341964272,0.414877581,0.238212953,0.016924899,0.008332591,0.102040816,0.373999374,0.172727003,0.176936322,0.233052383,0.135912404,0.290828959,0.186951012,0.42707465
6/20/2008,0.458473858,0.952480726,0.268806678,0.358275466,0.401282177,0.228612387,0.016702852,0.006854228,0.099920488,0.375162113,0.175618762,0.176936322,0.233052383,0.135912404,0.290828959,0.186951012,0.42707465
6/23/2008,0.458730253,0.931094024,0.261383746,0.344237643,0.399050228,0.228598012,0.018429883,0.008181395,0.103366022,0.37252359,0.181335548,0.176936322,0.233052383,0.135912404,0.290828959,0.186951012,0.42707465
6/24/2008,0.454075696,0.914175506,0.256397028,0.352622546,0.394225891,0.227076471,0.01640679,0.007559811,0.097667638,0.370734761,0.178132368,0.176936322,0.233052383,0.135912404,0.290828959,0.186951012,0.42707465
6/25/2008,0.47069207,0.915109534,0.259427673,0.372697104,0.389251949,0.227268134,0.012928057,0.006098247,0.094487146,0.368543446,0.166313229,0.176936322,0.233052383,0.135912404,0.290828959,0.186951012,0.42707465
6/26/2008,0.451896337,0.914114921,0.26481522,0.372075126,0.389705771,0.211655889,0.015715977,0.004838279,0.09316194,0.368722329,0.173268281,0.176936322,0.233052383,0.135912404,0.290828959,0.186951012,0.42707465
6/27/2008,0.455584482,0.919087985,0.248269376,0.341877667,0.397163892,0.206998917,0.013988947,0.004351091,0.098462762,0.366978221,0.169909392,0.176936322,0.233052383,0.135912404,0.290828959,0.186951012,0.42707465
6/30/2008,0.462457843,0.911378473,0.239173434,0.339450769,0.397894782,0.207151376,0.016234087,0.004888678,0.102173337,0.363668888,0.163814453,0.176936322,0.233052383,0.135912404,0.290828959,0.186951012,0.42707465
7/1/2008,0.446462734,0.880782765,0.225823534,0.322818744,0.390006906,0.208556178,0.014679759,0.004334291,0.11038961,0.364563302,0.168048285,0.181847691,0.236372351,0.14956071,0.292933545,0.201077096,0.443588491
7/2/2008,0.423880244,0.887204835,0.244594895,0.322844332,0.376527606,0.201292592,0.017443008,0.00361191,0.105883912,0.363087518,0.164377975,0.181847691,0.236372351,0.14956071,0.292933545,0.201077096,0.443588491
7/3/2008,0.40580439,0.865126447,0.229359954,0.333040059,0.358977385,0.204473759,0.017566367,0.006131846,0.108666843,0.362148383,0.15752673,0.181847691,0.236372351,0.14956071,0.292933545,0.201077096,0.443588491
7/7/2008,0.403980041,0.853665679,0.240892909,0.350532225,0.354775345,0.202009149,0.015099181,0.005409465,0.109329446,0.369482581,0.158260792,0.181847691,0.236372351,0.14956071,0.292933545,0.201077096,0.443588491
7/8/2008,0.408397925,0.846592315,0.236183913,0.354970712,0.343948312,0.208641119,0.01773907,0.006047849,0.109859528,0.365323554,0.156696276,0.181847691,0.236372351,0.14956071,0.292933545,0.201077096,0.443588491
7/10/2008,0.415468513,0.852312601,0.251581215,0.366878848,0.345408745,0.201881084,0.016604165,0.003343116,0.100318049,0.358526005,0.155116931,0.181847691,0.236372351,0.14956071,0.292933545,0.201077096,0.443588491
7/11/2008,0.414433071,0.842634058,0.239393743,0.363174532,0.346336028,0.196284529,0.015469259,0.00157916,0.098197721,0.354590582,0.150949832,0.181847691,0.236372351,0.14956071,0.292933545,0.201077096,0.443588491
7/14/2008,0.420083624,0.863273539,0.235672797,0.367431937,0.346047407,0.194309095,0.014581072,0,0.101775775,0.359420419,0.151461451,0.181847691,0.236372351,0.14956071,0.292933545,0.201077096,0.443588491
7/15/2008,0.422982861,0.846188411,0.218199788,0.347983293,0.333695056,0.190273285,0.013594197,0.000100797,0.105406838,0.348821609,0.150593923,0.181847691,0.236372351,0.14956071,0.292933545,0.201077096,0.443588491
7/16/2008,0.433248526,0.846814462,0.215518966,0.333500638,0.329802623,0.202328007,0.014210994,0.001747156,0.104956268,0.344215375,0.147887533,0.181847691,0.236372351,0.14956071,0.292933545,0.201077096,0.443588491
7/17/2008,0.414048478,0.871058783,0.229833684,0.329349521,0.351342125,0.211361425,0.015247212,0.001125572,0.096607474,0.348687447,0.144662109,0.181847691,0.236372351,0.14956071,0.292933545,0.201077096,0.443588491
7/18/2008,0.412855255,0.826578885,0.243814602,0.347770718,0.343918661,0.213535491,0.012631994,0.001091973,0.097005036,0.346853897,0.146931028,0.181847691,0.236372351,0.14956071,0.292933545,0.201077096,0.443588491
7/21/2008,0.420586553,0.831021826,0.249546365,0.364117341,0.345678689,0.21226224,0.010830948,0.000352791,0.09567983,0.352757032,0.144736257,0.181847691,0.236372351,0.14956071,0.292933545,0.201077096,0.443588491
7/22/2008,0.409492535,0.820661695,0.256333472,0.361105862,0.337282887,0.218149774,0.010115464,0.002368741,0.091439173,0.349045213,0.138997227,0.181847691,0.236372351,0.14956071,0.292933545,0.201077096,0.443588491
7/23/2008,0.40726387,0.814739457,0.278713622,0.359478089,0.339368889,0.219451339,0.011003651,0.003494313,0.079247283,0.352533429,0.144217223,0.181847691,0.236372351,0.14956071,0.292933545,0.201077096,0.443588491
7/24/2008,0.387669369,0.79190375,0.27430024,0.37373636,0.340453479,0.207119578,0.009720714,0.003830304,0.080174927,0.352265104,0.152484689,0.181847691,0.236372351,0.14956071,0.292933545,0.201077096,0.443588491
7/25/2008,0.385351952,0.733635588,0.260892925,0.364841671,0.332090987,0.208052192,0.008610481,0.003796705,0.081765174,0.347837753,0.146026426,0.181847691,0.236372351,0.14956071,0.292933545,0.201077096,0.443588491
7/28/2008,0.382097706,0.722250552,0.262873567,0.372303447,0.338333975,0.197614843,0.008980559,0.003141521,0.091704214,0.356111086,0.141881571,0.181847691,0.236372351,0.14956071,0.292933545,0.201077096,0.443588491
7/29/2008,0.39367493,0.705862158,0.247984176,0.361930575,0.335331279,0.209222642,0.007623606,0.004972675,0.092631858,0.350834041,0.128987291,0.181847691,0.236372351,0.14956071,0.292933545,0.201077096,0.443588491
7/30/2008,0.412953869,0.73249456,0.261220584,0.359245831,0.346950815,0.217330415,0.005625185,0.00480468,0.084945667,0.351191807,0.131345187,0.181847691,0.236372351,0.14956071,0.292933545,0.201077096,0.443588491
7/31/2008,0.408092223,0.741405686,0.263050882,0.347249122,0.346028538,0.208371484,0.007080825,0.004687083,0.090326001,0.353427843,0.12680735,0.181847691,0.236372351,0.14956071,0.292933545,0.201077096,0.443588491
8/1/2008,0.389602193,0.728808938,0.271087206,0.352386351,0.32263293,0.206119446,0.005304451,0.005375865,0.084680625,0.358347122,0.118413833,0.18445862,0.238710356,0.158655618,0.290804199,0.207355355,0.430969559
8/4/2008,0.369672406,0.705650108,0.268982391,0.340560883,0.310522989,0.204282532,0.005255107,0.004267093,0.087861118,0.362506149,0.120638263,0.18445862,0.238710356,0.158655618,0.290804199,0.207355355,0.430969559
8/5/2008,0.378172889,0.6633109,0.279215392,0.330524588,0.320830735,0.218727812,0.008684496,0.006820629,0.082162735,0.364160816,0.130314534,0.18445862,0.238710356,0.158655618,0.290804199,0.207355355,0.430969559
8/6/2008,0.388734394,0.664623587,0.282218799,0.336157825,0.331119612,0.220483269,0.009696043,0.008315792,0.077524516,0.361119807,0.134170213,0.18445862,0.238710356,0.158655618,0.290804199,0.207355355,0.430969559
8/7/2008,0.383567047,0.67875012,0.283386034,0.337773789,0.325713605,0.21069801,0.014605744,0.008836579,0.077259475,0.367604311,0.138730295,0.18445862,0.238710356,0.158655618,0.290804199,0.207355355,0.430969559
8/8/2008,0.379287222,0.618230195,0.284736459,0.313788244,0.327549302,0.223891819,0.017097602,0.018193944,0.076994434,0.36505523,0.156785254,0.18445862,0.238710356,0.158655618,0.290804199,0.207355355,0.430969559
8/11/2008,0.360905666,0.628454008,0.293711698,0.287088431,0.331419977,0.225983993,0.021908615,0.021469862,0.079644845,0.365144672,0.162717067,0.18445862,0.238710356,0.158655618,0.290804199,0.207355355,0.430969559
8/12/2008,0.358765754,0.659180984,0.285919716,0.284555246,0.330676957,0.219890857,0.019885523,0.018445938,0.084945667,0.36881177,0.161975591,0.18445862,0.238710356,0.158655618,0.290804199,0.207355355,0.430969559
8/13/2008,0.359456048,0.645165525,0.282741665,0.282409813,0.332858268,0.21512063,0.017665055,0.017790755,0.092366817,0.364921068,0.165964735,0.18445862,0.238710356,0.158655618,0.290804199,0.207355355,0.430969559
8/14/2008,0.36502771,0.654844068,0.272889464,0.280595053,0.347958003,0.218734781,0.021094444,0.020680282,0.101908296,0.36751487,0.164756128,0.18445862,0.238710356,0.158655618,0.290804199,0.207355355,0.430969559
8/18/2008,0.347168807,0.646291406,0.27079266,0.257524761,0.328437114,0.212787135,0.02514063,0.023502611,0.117148158,0.371092527,0.1553023,0.18445862,0.238710356,0.158655618,0.290804199,0.207355355,0.430969559
8/19/2008,0.350245548,0.599494111,0.268070713,0.262366747,0.318125132,0.207087779,0.021020428,0.022057848,0.117810761,0.366128527,0.156132754,0.18445862,0.238710356,0.158655618,0.290804199,0.207355355,0.430969559
8/20/2008,0.367384573,0.613580253,0.271662411,0.297561686,0.328210299,0.210088174,0.020354288,0.020915476,0.120858733,0.36380305,0.158638945,0.18445862,0.238710356,0.158655618,0.290804199,0.207355355,0.430969559
8/21/2008,0.372887206,0.618078731,0.260059491,0.279540051,0.333420876,0.210644867,0.017689727,0.018899527,0.114630268,0.359107374,0.150757048,0.18445862,0.238710356,0.158655618,0.290804199,0.207355355,0.430969559
8/22/2008,0.372048991,0.607577234,0.264272326,0.274326059,0.33527833,0.219263161,0.022007303,0.020613084,0.11277498,0.354635303,0.152366052,0.18445862,0.238710356,0.158655618,0.290804199,0.207355355,0.430969559
8/25/2008,0.358509358,0.580344025,0.265577087,0.275928244,0.326463171,0.208729981,0.022821474,0.021604259,0.122316459,0.361119807,0.158824315,0.18445862,0.238710356,0.158655618,0.290804199,0.207355355,0.430969559
8/26/2008,0.357345719,0.545734524,0.266428146,0.263470956,0.332621826,0.209889541,0.022352709,0.025484962,0.124304267,0.360806762,0.16150846,0.18445862,0.238710356,0.158655618,0.290804199,0.207355355,0.430969559
8/27/2008,0.368784885,0.550747979,0.261476409,0.261910104,0.340385512,0.213794236,0.020971085,0.024628183,0.121256295,0.356111086,0.157675026,0.18445862,0.238710356,0.158655618,0.290804199,0.207355355,0.430969559
8/28/2008,0.377295229,0.583534864,0.254841782,0.263482766,0.351960185,0.223058085,0.023808349,0.024997774,0.123111582,0.352354546,0.155969629,0.18445862,0.238710356,0.158655618,0.290804199,0.207355355,0.430969559
8/29/2008,0.370372562,0.579571559,0.268626158,0.272778985,0.345689471,0.215599787,0.022624099,0.025064972,0.127087199,0.361119807,0.154345795,0.18445862,0.238710356,0.158655618,0.290804199,0.207355355,0.430969559
9/2/2008,0.35778948,0.586392483,0.281586446,0.254576267,0.327316326,0.214421932,0.02898944,0.027400114,0.140206732,0.354098654,0.15975116,0.186886079,0.243947488,0.163209016,0.290804199,0.213633615,0.426614735
9/4/2008,0.328254738,0.519203098,0.27756054,0.249167415,0.31657767,0.200104282,0.043323794,0.038891026,0.13967665,0.355440275,0.178844186,0.186886079,0.243947488,0.163209016,0.290804199,0.213633615,0.426614735
9/5/2008,0.333491115,0.490212908,0.266471139,0.234413136,0.301686073,0.201529992,0.043595184,0.039059022,0.148157964,0.358257681,0.173394332,0.186886079,0.243947488,0.163209016,0.290804199,0.213633615,0.426614735
9/8/2008,0.321440546,0.510034483,0.278785456,0.222794338,0.317502451,0.214152733,0.049960525,0.040285391,0.144049828,0.356066366,0.170391351,0.186886079,0.243947488,0.163209016,0.290804199,0.213633615,0.426614735
9/9/2008,0.298927085,0.452831618,0.277604869,0.223258853,0.299834587,0.201955571,0.057411428,0.040839777,0.150145773,0.356603014,0.177190693,0.186886079,0.243947488,0.163209016,0.290804199,0.213633615,0.426614735
9/10/2008,0.310740982,0.422145032,0.271245294,0.22423906,0.298931372,0.203619117,0.061605645,0.043897301,0.158759608,0.356558293,0.191478949,0.186886079,0.243947488,0.163209016,0.290804199,0.213633615,0.426614735
9/11/2008,0.326884011,0.403843144,0.262210772,0.210110696,0.304239567,0.210797326,0.064837659,0.042922925,0.172276703,0.361119807,0.186889209,0.186886079,0.243947488,0.163209016,0.290804199,0.213633615,0.426614735
9/12/2008,0.337958306,0.425891239,0.253572538,0.210246508,0.315901462,0.210286806,0.060224021,0.039815003,0.175854757,0.356111086,0.174988507,0.186886079,0.243947488,0.163209016,0.290804199,0.213633615,0.426614735
9/16/2008,0.306756997,0.319548436,0.240700907,0.191935535,0.293256383,0.194475928,0.07080825,0.041461362,0.205671879,0.36129869,0.180290066,0.186886079,0.243947488,0.163209016,0.290804199,0.213633615,0.426614735
9/17/2008,0.274017317,0.283055734,0.233867335,0.18060017,0.28063197,0.174901925,0.086869634,0.038840627,0.192552346,0.356289969,0.1957721,0.186886079,0.243947488,0.163209016,0.290804199,0.213633615,0.426614735
9/18/2008,0.298808749,0.283055734,0.235274639,0.174063489,0.276194835,0.192762724,0.088251258,0.038487836,0.193347469,0.354769465,0.187304436,0.186886079,0.243947488,0.163209016,0.290804199,0.213633615,0.426614735
9/19/2008,0.34448652,0.402747555,0.254681024,0.209345033,0.301405731,0.208825377,0.071918484,0.035783104,0.178505168,0.354993068,0.169983539,0.186886079,0.243947488,0.163209016,0.290804199,0.213633615,0.426614735
9/22/2008,0.329556437,0.40960887,0.253416319,0.241097438,0.310865714,0.192588485,0.06616994,0.031264017,0.16922873,0.35324896,0.174424985,0.186886079,0.243947488,0.163209016,0.290804199,0.213633615,0.426614735
9/23/2008,0.310346528,0.390741517,0.242076434,0.234228117,0.292187389,0.185552716,0.075545248,0.032725581,0.173336867,0.344975627,0.189899604,0.186886079,0.243947488,0.163209016,0.290804199,0.213633615,0.426614735
9/25/2008,0.332386644,0.407331862,0.241458769,0.253121703,0.292439427,0.192865961,0.070980953,0.031717606,0.185396236,0.348463843,0.184679608,0.186886079,0.243947488,0.163209016,0.290804199,0.213633615,0.426614735
9/26/2008,0.322081534,0.397476611,0.229575456,0.2523895,0.284035153,0.198139738,0.075545248,0.031667207,0.197323085,0.359509861,0.179682055,0.186886079,0.243947488,0.163209016,0.290804199,0.213633615,0.426614735
10/6/2008,0.236465298,0.185891643,0.194847342,0.228762184,0.217082266,0.146406888,0.152274746,0.05233069,0.230983302,0.358526005,0.238688773,0.191105905,0.249956162,0.172303924,0.284490443,0.216772744,0.394851821
10/7/2008,0.217127192,0.181736483,0.192004426,0.225632607,0.227447967,0.124261554,0.190639495,0.050213943,0.234163795,0.346138366,0.244390729,0.191105905,0.249956162,0.172303924,0.284490443,0.216772744,0.394851821
10/8/2008,0.201881545,0.133000449,0.182207236,0.212716708,0.215762389,0.116028328,0.191799072,0.050029147,0.23283859,0.345422834,0.264010203,0.191105905,0.249956162,0.172303924,0.284490443,0.216772744,0.394851821
10/13/2008,0.223921661,0.147929741,0.181692648,0.209045853,0.225343481,0.121669749,0.145489983,0.050751529,0.239464617,0.354993068,0.254815891,0.191105905,0.249956162,0.172303924,0.284490443,0.216772744,0.394851821
10/14/2008,0.23121906,0.187466867,0.186347435,0.197974239,0.23815466,0.118332202,0.132956676,0.050012348,0.234958919,0.353293681,0.258708644,0.191105905,0.249956162,0.172303924,0.284490443,0.216772744,0.394851821
10/15/2008,0.184515709,0.146808908,0.168341413,0.193516069,0.208403234,0.086399431,0.170778644,0.052750679,0.246620726,0.353427843,0.376076995,0.191105905,0.249956162,0.172303924,0.284490443,0.216772744,0.394851821
10/16/2008,0.180659922,0.108902543,0.162262764,0.176838774,0.199239959,0.103882131,0.145983421,0.052616282,0.254837,0.35450114,0.326323907,0.191105905,0.249956162,0.172303924,0.284490443,0.216772744,0.394851821
10/17/2008,0.180235883,0.085536712,0.146076357,0.180915096,0.200080021,0.098348302,0.143886312,0.053775453,0.255499602,0.354590582,0.32558243,0.191105905,0.249956162,0.172303924,0.284490443,0.216772744,0.394851821
10/20/2008,0.210234108,0.102091716,0.152692024,0.189449588,0.211125588,0.116347621,0.141419126,0.053960249,0.255897164,0.352801753,0.334850889,0.191105905,0.249956162,0.172303924,0.284490443,0.216772744,0.394851821
10/21/2008,0.206309291,0.110558548,0.164983909,0.18640268,0.221787612,0.106251781,0.174602783,0.059823302,0.259077657,0.354366978,0.370441772,0.191105905,0.249956162,0.172303924,0.284490443,0.216772744,0.394851821
10/22/2008,0.16713015,0.084607734,0.151271635,0.174059552,0.202949477,0.083842474,0.207589065,0.063771203,0.271402067,0.354858906,0.457639435,0.191105905,0.249956162,0.172303924,0.284490443,0.216772744,0.394851821
10/23/2008,0.154783741,0.069845052,0.140638072,0.170071803,0.189663103,0.091336491,0.179537156,0.06148646,0.281076067,0.355216672,0.393872436,0.191105905,0.249956162,0.172303924,0.284490443,0.216772744,0.394851821
10/24/2008,0.131747628,0.025864985,0.11204789,0.16299778,0.167724076,0.077732785,0.190639495,0.0678871,0.283461437,0.359062654,0.408850266,0.191105905,0.249956162,0.172303924,0.284490443,0.216772744,0.394851821
10/29/2008,0.164911346,0.073611455,0.121219137,0.139415734,0.193440203,0.10439178,0.145465311,0.061570458,0.273124834,0.357899915,0.31108656,0.191105905,0.249956162,0.172303924,0.284490443,0.216772744,0.394851821
10/31/2008,0.188696921,0.138927737,0.141074951,0.141183255,0.216487118,0.11894291,0.154421198,0.06590475,0.271667108,0.357005501,0.304175997,0.191105905,0.249956162,0.172303924,0.284490443,0.216772744,0.394851821
11/5/2008,0.193913575,0.167418096,0.149939368,0.147446344,0.215702701,0.110852124,0.146304155,0.061637657,0.218658892,0.352041501,0.311650082,0.194493056,0.255485545,0.172303924,0.267703278,0.216772744,0.335235276
11/6/2008,0.179871014,0.141022987,0.139637204,0.139004362,0.1998043,0.091534252,0.166831146,0.065619157,0.226875166,0.349716023,0.343526167,0.194493056,0.255485545,0.172303924,0.267703278,0.216772744,0.335235276
11/7/2008,0.182859002,0.132490521,0.14578101,0.144907254,0.197979193,0.102337938,0.150276325,0.06508157,0.22303207,0.350789321,0.322735159,0.194493056,0.255485545,0.172303924,0.267703278,0.216772744,0.335235276
11/10/2008,0.183953612,0.158724068,0.161052269,0.169922213,0.217662203,0.099146316,0.157085759,0.065787153,0.218261331,0.351191807,0.323083653,0.194493056,0.255485545,0.172303924,0.267703278,0.216772744,0.335235276
11/11/2008,0.188746228,0.11495605,0.142453682,0.163783126,0.199283281,0.091454538,0.168434817,0.074304539,0.23522396,0.348776888,0.347085255,0.194493056,0.255485545,0.172303924,0.267703278,0.216772744,0.335235276
